ID,x,y,pop_sum,pop_mean,water_mean
112250,-161.28,-71.28,0,0,0
112249,-162,-71.28,0,0,0
112248,-162.72,-71.28,0,0,0
112247,-163.44,-71.28,0,0,0
112246,-164.16,-71.28,0,0,0
112245,-164.88,-71.28,0,0,0
112244,-165.6,-71.28,0,0,0
112243,-166.32,-71.28,0,0,0
112242,-167.04,-71.28,0,0,0
112241,-167.76,-71.28,0,0,0
112240,-168.48,-71.28,0,0,0
112239,-169.2,-71.28,0,0,0
112238,-169.92,-71.28,0,0,0
112237,-170.64,-71.28,0,0,0
112236,-171.36,-71.28,0,0,0
112235,-172.08,-71.28,0,0,0
112234,-172.8,-71.28,0,0,0
112233,-173.52,-71.28,0,0,0
112232,-174.24,-71.28,0,0,0
112231,-174.96,-71.28,0,0,0
112230,-175.68,-71.28,0,0,0
112229,-176.4,-71.28,0,0,0
112228,-177.12,-71.28,0,0,0
112227,-177.84,-71.28,0,0,0
112226,-178.56,-71.28,0,0,0
112225,-179.28,-71.28,0,0,0
112224,-180,-71.28,0,0,0
112223,180,-70.56,0,0,0
112222,179.28,-70.56,0,0,0
112221,178.56,-70.56,0,0,0
112220,177.84,-70.56,0,0,0
112219,177.12,-70.56,0,0,0
112218,176.4,-70.56,0,0,0
112217,175.68,-70.56,0,0,0
112216,174.96,-70.56,0,0,0
112215,174.24,-70.56,0,0,0
112214,173.52,-70.56,0,0,0
112213,172.8,-70.56,0,0,0
112212,172.08,-70.56,0,0,0
112211,171.36,-70.56,0,0,0
112210,170.64,-70.56,0,0,0
112209,169.92,-70.56,0,0,0
112208,169.2,-70.56,0,0,0
112207,168.48,-70.56,0,0,0
112206,167.76,-70.56,0,0,0
112205,167.04,-70.56,0,0,0
112204,166.32,-70.56,0,0,0
112203,165.6,-70.56,0,0,0
112202,164.88,-70.56,0,0,0
112201,164.16,-70.56,0,0,0
112200,163.44,-70.56,0,0,0
112199,162.72,-70.56,0,0,0
112198,162,-70.56,0,0,0
112197,161.28,-70.56,0,0,0
112196,160.56,-70.56,0,0,0
112195,159.84,-70.56,0,0,0
112194,159.12,-70.56,0,0,0
112193,158.4,-70.56,0,0,0
112192,157.68,-70.56,0,0,0
112191,156.96,-70.56,0,0,0
112190,156.24,-70.56,0,0,0
112189,155.52,-70.56,0,0,0
112188,154.8,-70.56,0,0,0
112187,154.08,-70.56,0,0,0
112186,153.36,-70.56,0,0,0
112185,152.64,-70.56,0,0,0
112184,151.92,-70.56,0,0,0
112183,151.2,-70.56,0,0,0
112182,150.48,-70.56,0,0,0
112181,149.76,-70.56,0,0,0
112180,149.04,-70.56,0,0,0
112179,148.32,-70.56,0,0,0
112178,147.6,-70.56,0,0,0
112177,146.88,-70.56,0,0,0
112176,146.16,-70.56,0,0,0
112175,145.44,-70.56,0,0,0
112174,144.72,-70.56,0,0,0
112173,144,-70.56,0,0,0
112172,143.28,-70.56,0,0,0
112171,142.56,-70.56,0,0,0
112170,141.84,-70.56,0,0,0
112169,141.12,-70.56,0,0,0
112168,140.4,-70.56,0,0,0
112167,139.68,-70.56,0,0,0
112166,138.96,-70.56,0,0,0
112165,138.24,-70.56,0,0,0
112164,137.52,-70.56,0,0,0
112163,136.8,-70.56,0,0,0
112162,136.08,-70.56,0,0,0
112161,135.36,-70.56,0,0,0
112160,134.64,-70.56,0,0,0
112159,133.92,-70.56,0,0,0
112158,133.2,-70.56,0,0,0
112157,132.48,-70.56,0,0,0
112156,131.76,-70.56,0,0,0
112155,131.04,-70.56,0,0,0
112154,130.32,-70.56,0,0,0
112153,129.6,-70.56,0,0,0
112152,128.88,-70.56,0,0,0
112151,128.16,-70.56,0,0,0
112150,127.44,-70.56,0,0,0
112149,126.72,-70.56,0,0,0
112148,126,-70.56,0,0,0
112147,125.28,-70.56,0,0,0
112146,124.56,-70.56,0,0,0
112145,123.84,-70.56,0,0,0
112144,123.12,-70.56,0,0,0
112143,122.4,-70.56,0,0,0
112142,121.68,-70.56,0,0,0
112141,120.96,-70.56,0,0,0
112140,120.24,-70.56,0,0,0
112139,119.52,-70.56,0,0,0
112138,118.8,-70.56,0,0,0
112137,118.08,-70.56,0,0,0
112136,117.36,-70.56,0,0,0
112135,116.64,-70.56,0,0,0
112134,115.92,-70.56,0,0,0
112133,115.2,-70.56,0,0,0
112132,114.48,-70.56,0,0,0
112131,113.76,-70.56,0,0,0
112130,113.04,-70.56,0,0,0
112129,112.32,-70.56,0,0,0
112128,111.6,-70.56,0,0,0
112127,110.88,-70.56,0,0,0
112126,110.16,-70.56,0,0,0
112125,109.44,-70.56,0,0,0
112124,108.72,-70.56,0,0,0
112123,108,-70.56,0,0,0
112122,107.28,-70.56,0,0,0
112121,106.56,-70.56,0,0,0
112120,105.84,-70.56,0,0,0
112119,105.12,-70.56,0,0,0
112118,104.4,-70.56,0,0,0
112117,103.68,-70.56,0,0,0
112116,102.96,-70.56,0,0,0
112115,102.24,-70.56,0,0,0
112114,101.52,-70.56,0,0,0
112113,100.8,-70.56,0,0,0
112112,100.08,-70.56,0,0,0
112111,99.36,-70.56,0,0,0
112110,98.64,-70.56,0,0,0
112109,97.92,-70.56,0,0,0
112108,97.2,-70.56,0,0,0
112107,96.48,-70.56,0,0,0
112106,95.76,-70.56,0,0,0
112105,95.04,-70.56,0,0,0
112104,94.32,-70.56,0,0,0
112103,93.6,-70.56,0,0,0
112102,92.88,-70.56,0,0,0
112101,92.16,-70.56,0,0,0
112100,91.44,-70.56,0,0,0
112099,90.72,-70.56,0,0,0
112098,90,-70.56,0,0,0
112097,89.28,-70.56,0,0,0
112096,88.56,-70.56,0,0,0
112095,87.84,-70.56,0,0,0
112094,87.12,-70.56,0,0,0
112093,86.4,-70.56,0,0,0
112092,85.68,-70.56,0,0,0
112091,84.96,-70.56,0,0,0
112090,84.24,-70.56,0,0,0
112089,83.52,-70.56,0,0,0
112088,82.8,-70.56,0,0,0
112087,82.08,-70.56,0,0,0
112086,81.36,-70.56,0,0,0
112085,80.64,-70.56,0,0,0
112084,79.92,-70.56,0,0,0
112083,79.2,-70.56,0,0,0
112082,78.48,-70.56,0,0,0
112081,77.76,-70.56,0,0,0
112080,77.04,-70.56,0,0,0
112079,76.32,-70.56,0,0,0
112078,75.6,-70.56,0,0,0
112077,74.88,-70.56,0,0,0
112076,74.16,-70.56,0,0,0
112075,73.44,-70.56,0,0,0
112074,72.72,-70.56,0,0,0
112073,72,-70.56,0,0,0
112072,71.28,-70.56,0,0,0
112071,70.56,-70.56,0,0,0
112070,69.84,-70.56,0,0,0
112069,69.12,-70.56,0,0,0
112068,68.4,-70.56,0,0,0
112067,67.68,-70.56,0,0,0
112066,66.96,-70.56,0,0,0
112065,66.24,-70.56,0,0,0
112064,65.52,-70.56,0,0,0
112063,64.8,-70.56,0,0,0
112062,64.08,-70.56,0,0,0
112061,63.36,-70.56,0,0,0
112060,62.64,-70.56,0,0,0
112059,61.92,-70.56,0,0,0
112058,61.2,-70.56,0,0,0
112057,60.48,-70.56,0,0,0
112056,59.76,-70.56,0,0,0
112055,59.04,-70.56,0,0,0
112054,58.32,-70.56,0,0,0
112053,57.6,-70.56,0,0,0
112052,56.88,-70.56,0,0,0
112051,56.16,-70.56,0,0,0
112050,55.44,-70.56,0,0,0
112049,54.72,-70.56,0,0,0
112048,54,-70.56,0,0,0
112047,53.28,-70.56,0,0,0
112046,52.56,-70.56,0,0,0
112045,51.84,-70.56,0,0,0
112044,51.12,-70.56,0,0,0
112043,50.4,-70.56,0,0,0
112042,49.68,-70.56,0,0,0
112041,48.96,-70.56,0,0,0
112040,48.24,-70.56,0,0,0
112039,47.52,-70.56,0,0,0
112038,46.8,-70.56,0,0,0
112037,46.08,-70.56,0,0,0
112036,45.36,-70.56,0,0,0
112035,44.64,-70.56,0,0,0
112034,43.92,-70.56,0,0,0
112033,43.2,-70.56,0,0,0
112032,42.48,-70.56,0,0,0
112031,41.76,-70.56,0,0,0
112030,41.04,-70.56,0,0,0
112029,40.32,-70.56,0,0,0
112028,39.6,-70.56,0,0,0
112027,38.88,-70.56,0,0,0
112026,38.16,-70.56,0,0,0
112025,37.44,-70.56,0,0,0
112024,36.72,-70.56,0,0,0
112023,36,-70.56,0,0,0
112022,35.28,-70.56,0,0,0
112021,34.56,-70.56,0,0,0
112020,33.84,-70.56,0,0,0
112019,33.12,-70.56,0,0,0
112018,32.4,-70.56,0,0,0
112017,31.68,-70.56,0,0,0
112016,30.96,-70.56,0,0,0
112015,30.24,-70.56,0,0,0
112014,29.52,-70.56,0,0,0
112013,28.8,-70.56,0,0,0
112012,28.08,-70.56,0,0,0
112011,27.36,-70.56,0,0,0
112010,26.64,-70.56,0,0,0
112009,25.92,-70.56,0,0,0
112008,25.2,-70.56,0,0,0
112007,24.48,-70.56,0,0,0
112006,23.76,-70.56,0,0,0
112005,23.04,-70.56,0,0,0
112004,22.32,-70.56,0,0,0
112003,21.6,-70.56,0,0,0
112002,20.88,-70.56,0,0,0
112001,20.16,-70.56,0,0,0
112000,19.44,-70.56,0,0,0
111999,18.72,-70.56,0,0,0
111998,18,-70.56,0,0,0
111997,17.28,-70.56,0,0,0
111996,16.56,-70.56,0,0,0
111995,15.84,-70.56,0,0,0
111994,15.12,-70.56,0,0,0
111993,14.4,-70.56,0,0,0
111992,13.68,-70.56,0,0,0
111991,12.96,-70.56,0,0,0
111990,12.24,-70.56,0,0,0
111989,11.52,-70.56,0,0,0
111988,10.8,-70.56,0,0,0
111987,10.08,-70.56,0,0,0
111986,9.36,-70.56,0,0,0
111985,8.64,-70.56,0,0,0
111984,7.92,-70.56,0,0,0
111983,7.2,-70.56,0,0,0
111982,6.48,-70.56,0,0,0
111981,5.76,-70.56,0,0,0
111980,5.04,-70.56,0,0,0
111979,4.32,-70.56,0,0,0
111978,3.6,-70.56,0,0,0
111977,2.88,-70.56,0,0,0
111976,2.16,-70.56,0,0,0
111975,1.44,-70.56,0,0,0
111974,0.72,-70.56,0,0,0
111973,-2.53E-13,-70.56,0,0,0
111972,-0.72,-70.56,0,0,0
111971,-1.44,-70.56,0,0,0
111970,-2.16,-70.56,0,0,0
111969,-2.88,-70.56,0,0,0
111968,-3.6,-70.56,0,0,0
111967,-4.32,-70.56,0,0,0
111966,-5.04,-70.56,0,0,0
111965,-5.76,-70.56,0,0,0
111964,-6.48,-70.56,0,0,0
111963,-7.2,-70.56,0,0,0
111962,-7.92,-70.56,0,0,0
111961,-8.64,-70.56,0,0,0
111960,-9.36,-70.56,0,0,0
111959,-10.08,-70.56,0,0,0
111958,-10.8,-70.56,0,0,0
111957,-11.52,-70.56,0,0,0
111956,-12.24,-70.56,0,0,0
111955,-12.96,-70.56,0,0,0
111954,-13.68,-70.56,0,0,0
111953,-14.4,-70.56,0,0,0
111952,-15.12,-70.56,0,0,0
111951,-15.84,-70.56,0,0,0
111950,-16.56,-70.56,0,0,0
111949,-17.28,-70.56,0,0,0
111948,-18,-70.56,0,0,0
111947,-18.72,-70.56,0,0,0
111946,-19.44,-70.56,0,0,0
111945,-20.16,-70.56,0,0,0
111944,-20.88,-70.56,0,0,0
111943,-21.6,-70.56,0,0,0
111942,-22.32,-70.56,0,0,0
111941,-23.04,-70.56,0,0,0
111940,-23.76,-70.56,0,0,0
111939,-24.48,-70.56,0,0,0
111938,-25.2,-70.56,0,0,0
111937,-25.92,-70.56,0,0,0
111936,-26.64,-70.56,0,0,0
111935,-27.36,-70.56,0,0,0
111934,-28.08,-70.56,0,0,0
111933,-28.8,-70.56,0,0,0
111932,-29.52,-70.56,0,0,0
111931,-30.24,-70.56,0,0,0
111930,-30.96,-70.56,0,0,0
111929,-31.68,-70.56,0,0,0
111928,-32.4,-70.56,0,0,0
111927,-33.12,-70.56,0,0,0
111926,-33.84,-70.56,0,0,0
111925,-34.56,-70.56,0,0,0
111924,-35.28,-70.56,0,0,0
111923,-36,-70.56,0,0,0
111922,-36.72,-70.56,0,0,0
111921,-37.44,-70.56,0,0,0
111920,-38.16,-70.56,0,0,0
111919,-38.88,-70.56,0,0,0
111918,-39.6,-70.56,0,0,0
111917,-40.32,-70.56,0,0,0
111916,-41.04,-70.56,0,0,0
111915,-41.76,-70.56,0,0,0
111914,-42.48,-70.56,0,0,0
111913,-43.2,-70.56,0,0,0
111912,-43.92,-70.56,0,0,0
111911,-44.64,-70.56,0,0,0
111910,-45.36,-70.56,0,0,0
111909,-46.08,-70.56,0,0,0
111908,-46.8,-70.56,0,0,0
111907,-47.52,-70.56,0,0,0
111906,-48.24,-70.56,0,0,0
111905,-48.96,-70.56,0,0,0
111904,-49.68,-70.56,0,0,0
111903,-50.4,-70.56,0,0,0
111902,-51.12,-70.56,0,0,0
111901,-51.84,-70.56,0,0,0
111900,-52.56,-70.56,0,0,0
111899,-53.28,-70.56,0,0,0
111898,-54,-70.56,0,0,0
111897,-54.72,-70.56,0,0,0
111896,-55.44,-70.56,0,0,0
111895,-56.16,-70.56,0,0,0
111894,-56.88,-70.56,0,0,0
111893,-57.6,-70.56,0,0,0
111892,-58.32,-70.56,0,0,0
111891,-59.04,-70.56,0,0,0
111890,-59.76,-70.56,0,0,0
111889,-60.48,-70.56,0,0,0
111888,-61.2,-70.56,0,0,0
111887,-61.92,-70.56,0,0,0
111886,-62.64,-70.56,0,0,0
111885,-63.36,-70.56,0,0,0
111884,-64.08,-70.56,0,0,0
111883,-64.8,-70.56,0,0,0
111882,-65.52,-70.56,0,0,0
111881,-66.24,-70.56,0,0,0
111880,-66.96,-70.56,0,0,0
111879,-67.68,-70.56,0,0,0
111878,-68.4,-70.56,0,0,0
111877,-69.12,-70.56,0,0,0
111876,-69.84,-70.56,0,0,0
111875,-70.56,-70.56,0,0,0
111874,-71.28,-70.56,0,0,0
111873,-72,-70.56,0,0,0
111872,-72.72,-70.56,0,0,0
111871,-73.44,-70.56,0,0,0
111870,-74.16,-70.56,0,0,0
111869,-74.88,-70.56,0,0,0
111868,-75.6,-70.56,0,0,0
111867,-76.32,-70.56,0,0,0
111866,-77.04,-70.56,0,0,0
111865,-77.76,-70.56,0,0,0
111864,-78.48,-70.56,0,0,0
111863,-79.2,-70.56,0,0,0
111862,-79.92,-70.56,0,0,0
111861,-80.64,-70.56,0,0,0
111860,-81.36,-70.56,0,0,0
111859,-82.08,-70.56,0,0,0
111858,-82.8,-70.56,0,0,0
111857,-83.52,-70.56,0,0,0
111856,-84.24,-70.56,0,0,0
111855,-84.96,-70.56,0,0,0
111854,-85.68,-70.56,0,0,0
111853,-86.4,-70.56,0,0,0
111852,-87.12,-70.56,0,0,0
111851,-87.84,-70.56,0,0,0
111850,-88.56,-70.56,0,0,0
111849,-89.28,-70.56,0,0,0
111848,-90,-70.56,0,0,0
111847,-90.72,-70.56,0,0,0
111846,-91.44,-70.56,0,0,0
111845,-92.16,-70.56,0,0,0
111844,-92.88,-70.56,0,0,0
111843,-93.6,-70.56,0,0,0
111842,-94.32,-70.56,0,0,0
111841,-95.04,-70.56,0,0,0
111840,-95.76,-70.56,0,0,0
111839,-96.48,-70.56,0,0,0
111838,-97.2,-70.56,0,0,0
111837,-97.92,-70.56,0,0,0
111836,-98.64,-70.56,0,0,0
111835,-99.36,-70.56,0,0,0
111834,-100.08,-70.56,0,0,0
111833,-100.8,-70.56,0,0,0
111832,-101.52,-70.56,0,0,0
111831,-102.24,-70.56,0,0,0
111830,-102.96,-70.56,0,0,0
111829,-103.68,-70.56,0,0,0
111828,-104.4,-70.56,0,0,0
111827,-105.12,-70.56,0,0,0
111826,-105.84,-70.56,0,0,0
111825,-106.56,-70.56,0,0,0
111824,-107.28,-70.56,0,0,0
111823,-108,-70.56,0,0,0
111822,-108.72,-70.56,0,0,0
111821,-109.44,-70.56,0,0,0
111820,-110.16,-70.56,0,0,0
111819,-110.88,-70.56,0,0,0
111818,-111.6,-70.56,0,0,0
111817,-112.32,-70.56,0,0,0
111816,-113.04,-70.56,0,0,0
111815,-113.76,-70.56,0,0,0
111814,-114.48,-70.56,0,0,0
111813,-115.2,-70.56,0,0,0
111812,-115.92,-70.56,0,0,0
111811,-116.64,-70.56,0,0,0
111810,-117.36,-70.56,0,0,0
111809,-118.08,-70.56,0,0,0
111808,-118.8,-70.56,0,0,0
111807,-119.52,-70.56,0,0,0
111806,-120.24,-70.56,0,0,0
111805,-120.96,-70.56,0,0,0
111804,-121.68,-70.56,0,0,0
111803,-122.4,-70.56,0,0,0
111802,-123.12,-70.56,0,0,0
111801,-123.84,-70.56,0,0,0
111800,-124.56,-70.56,0,0,0
111799,-125.28,-70.56,0,0,0
111798,-126,-70.56,0,0,0
111797,-126.72,-70.56,0,0,0
111796,-127.44,-70.56,0,0,0
111795,-128.16,-70.56,0,0,0
111794,-128.88,-70.56,0,0,0
111793,-129.6,-70.56,0,0,0
111792,-130.32,-70.56,0,0,0
111791,-131.04,-70.56,0,0,0
111790,-131.76,-70.56,0,0,0
111789,-132.48,-70.56,0,0,0
111788,-133.2,-70.56,0,0,0
111787,-133.92,-70.56,0,0,0
111786,-134.64,-70.56,0,0,0
111785,-135.36,-70.56,0,0,0
111784,-136.08,-70.56,0,0,0
111783,-136.8,-70.56,0,0,0
111782,-137.52,-70.56,0,0,0
111781,-138.24,-70.56,0,0,0
111780,-138.96,-70.56,0,0,0
111779,-139.68,-70.56,0,0,0
111778,-140.4,-70.56,0,0,0
111777,-141.12,-70.56,0,0,0
111776,-141.84,-70.56,0,0,0
111775,-142.56,-70.56,0,0,0
111774,-143.28,-70.56,0,0,0
111773,-144,-70.56,0,0,0
111772,-144.72,-70.56,0,0,0
111771,-145.44,-70.56,0,0,0
111770,-146.16,-70.56,0,0,0
111769,-146.88,-70.56,0,0,0
111768,-147.6,-70.56,0,0,0
111767,-148.32,-70.56,0,0,0
111766,-149.04,-70.56,0,0,0
111765,-149.76,-70.56,0,0,0
111764,-150.48,-70.56,0,0,0
111763,-151.2,-70.56,0,0,0
111762,-151.92,-70.56,0,0,0
111761,-152.64,-70.56,0,0,0
111760,-153.36,-70.56,0,0,0
111759,-154.08,-70.56,0,0,0
111758,-154.8,-70.56,0,0,0
111757,-155.52,-70.56,0,0,0
111756,-156.24,-70.56,0,0,0
111755,-156.96,-70.56,0,0,0
111754,-157.68,-70.56,0,0,0
111753,-158.4,-70.56,0,0,0
111752,-159.12,-70.56,0,0,0
111751,-159.84,-70.56,0,0,0
111750,-160.56,-70.56,0,0,0
111749,-161.28,-70.56,0,0,0
111748,-162,-70.56,0,0,0
111747,-162.72,-70.56,0,0,0
111746,-163.44,-70.56,0,0,0
111745,-164.16,-70.56,0,0,0
111744,-164.88,-70.56,0,0,0
111743,-165.6,-70.56,0,0,0
111742,-166.32,-70.56,0,0,0
111741,-167.04,-70.56,0,0,0
111740,-167.76,-70.56,0,0,0
111739,-168.48,-70.56,0,0,0
111738,-169.2,-70.56,0,0,0
111737,-169.92,-70.56,0,0,0
111736,-170.64,-70.56,0,0,0
111735,-171.36,-70.56,0,0,0
111734,-172.08,-70.56,0,0,0
111733,-172.8,-70.56,0,0,0
111732,-173.52,-70.56,0,0,0
111731,-174.24,-70.56,0,0,0
111730,-174.96,-70.56,0,0,0
111729,-175.68,-70.56,0,0,0
111728,-176.4,-70.56,0,0,0
111727,-177.12,-70.56,0,0,0
111726,-177.84,-70.56,0,0,0
111725,-178.56,-70.56,0,0,0
111724,-179.28,-70.56,0,0,0
111723,-180,-70.56,0,0,0
111722,180,-69.84,0,0,0
111721,179.28,-69.84,0,0,0
111720,178.56,-69.84,0,0,0
111719,177.84,-69.84,0,0,0
111718,177.12,-69.84,0,0,0
111717,176.4,-69.84,0,0,0
111716,175.68,-69.84,0,0,0
111715,174.96,-69.84,0,0,0
111714,174.24,-69.84,0,0,0
111713,173.52,-69.84,0,0,0
111712,172.8,-69.84,0,0,0
111711,172.08,-69.84,0,0,0
111710,171.36,-69.84,0,0,0
111709,170.64,-69.84,0,0,0
111708,169.92,-69.84,0,0,0
111707,169.2,-69.84,0,0,0
111706,168.48,-69.84,0,0,0
111705,167.76,-69.84,0,0,0
111704,167.04,-69.84,0,0,0
111703,166.32,-69.84,0,0,0
111702,165.6,-69.84,0,0,0
111701,164.88,-69.84,0,0,0
111700,164.16,-69.84,0,0,0
111699,163.44,-69.84,0,0,0
111698,162.72,-69.84,0,0,0
111697,162,-69.84,0,0,0
111696,161.28,-69.84,0,0,0
111695,160.56,-69.84,0,0,0
111694,159.84,-69.84,0,0,0
111693,159.12,-69.84,0,0,0
111692,158.4,-69.84,0,0,0
111691,157.68,-69.84,0,0,0
111690,156.96,-69.84,0,0,0
111689,156.24,-69.84,0,0,0
111688,155.52,-69.84,0,0,0
111687,154.8,-69.84,0,0,0
111686,154.08,-69.84,0,0,0
111685,153.36,-69.84,0,0,0
111684,152.64,-69.84,0,0,0
111683,151.92,-69.84,0,0,0
111682,151.2,-69.84,0,0,0
111681,150.48,-69.84,0,0,0
111680,149.76,-69.84,0,0,0
111679,149.04,-69.84,0,0,0
111678,148.32,-69.84,0,0,0
111677,147.6,-69.84,0,0,0
111676,146.88,-69.84,0,0,0
111675,146.16,-69.84,0,0,0
111674,145.44,-69.84,0,0,0
111673,144.72,-69.84,0,0,0
111672,144,-69.84,0,0,0
111671,143.28,-69.84,0,0,0
111670,142.56,-69.84,0,0,0
111669,141.84,-69.84,0,0,0
111668,141.12,-69.84,0,0,0
111667,140.4,-69.84,0,0,0
111666,139.68,-69.84,0,0,0
111665,138.96,-69.84,0,0,0
111664,138.24,-69.84,0,0,0
111663,137.52,-69.84,0,0,0
111662,136.8,-69.84,0,0,0
111661,136.08,-69.84,0,0,0
111660,135.36,-69.84,0,0,0
111659,134.64,-69.84,0,0,0
111658,133.92,-69.84,0,0,0
111657,133.2,-69.84,0,0,0
111656,132.48,-69.84,0,0,0
111655,131.76,-69.84,0,0,0
111654,131.04,-69.84,0,0,0
111653,130.32,-69.84,0,0,0
111652,129.6,-69.84,0,0,0
111651,128.88,-69.84,0,0,0
111650,128.16,-69.84,0,0,0
111649,127.44,-69.84,0,0,0
111648,126.72,-69.84,0,0,0
111647,126,-69.84,0,0,0
111646,125.28,-69.84,0,0,0
111645,124.56,-69.84,0,0,0
111644,123.84,-69.84,0,0,0
111643,123.12,-69.84,0,0,0
111642,122.4,-69.84,0,0,0
111641,121.68,-69.84,0,0,0
111640,120.96,-69.84,0,0,0
111639,120.24,-69.84,0,0,0
111638,119.52,-69.84,0,0,0
111637,118.8,-69.84,0,0,0
111636,118.08,-69.84,0,0,0
111635,117.36,-69.84,0,0,0
111634,116.64,-69.84,0,0,0
111633,115.92,-69.84,0,0,0
111632,115.2,-69.84,0,0,0
111631,114.48,-69.84,0,0,0
111630,113.76,-69.84,0,0,0
111629,113.04,-69.84,0,0,0
111628,112.32,-69.84,0,0,0
111627,111.6,-69.84,0,0,0
111626,110.88,-69.84,0,0,0
111625,110.16,-69.84,0,0,0
111624,109.44,-69.84,0,0,0
111623,108.72,-69.84,0,0,0
111622,108,-69.84,0,0,0
111621,107.28,-69.84,0,0,0
111620,106.56,-69.84,0,0,0
111619,105.84,-69.84,0,0,0
111618,105.12,-69.84,0,0,0
111617,104.4,-69.84,0,0,0
111616,103.68,-69.84,0,0,0
111615,102.96,-69.84,0,0,0
111614,102.24,-69.84,0,0,0
111613,101.52,-69.84,0,0,0
111612,100.8,-69.84,0,0,0
111611,100.08,-69.84,0,0,0
111610,99.36,-69.84,0,0,0
111609,98.64,-69.84,0,0,0
111608,97.92,-69.84,0,0,0
111607,97.2,-69.84,0,0,0
111606,96.48,-69.84,0,0,0
111605,95.76,-69.84,0,0,0
111604,95.04,-69.84,0,0,0
111603,94.32,-69.84,0,0,0
111602,93.6,-69.84,0,0,0
111601,92.88,-69.84,0,0,0
111600,92.16,-69.84,0,0,0
111599,91.44,-69.84,0,0,0
111598,90.72,-69.84,0,0,0
111597,90,-69.84,0,0,0
111596,89.28,-69.84,0,0,0
111595,88.56,-69.84,0,0,0
111594,87.84,-69.84,0,0,0
111593,87.12,-69.84,0,0,0
111592,86.4,-69.84,0,0,0
111591,85.68,-69.84,0,0,0
111590,84.96,-69.84,0,0,0
111589,84.24,-69.84,0,0,0
111588,83.52,-69.84,0,0,0
111587,82.8,-69.84,0,0,0
111586,82.08,-69.84,0,0,0
111585,81.36,-69.84,0,0,0
111584,80.64,-69.84,0,0,0
111583,79.92,-69.84,0,0,0
111582,79.2,-69.84,0,0,0
111581,78.48,-69.84,0,0,0
111580,77.76,-69.84,0,0,0
111579,77.04,-69.84,0,0,0
111578,76.32,-69.84,0,0,0
111577,75.6,-69.84,0,0,0
111576,74.88,-69.84,0,0,0
111575,74.16,-69.84,0,0,0
111574,73.44,-69.84,0,0,0
111573,72.72,-69.84,0,0,0
111572,72,-69.84,0,0,0
111571,71.28,-69.84,0,0,0
111570,70.56,-69.84,0,0,0
111569,69.84,-69.84,0,0,0
111568,69.12,-69.84,0,0,0
111567,68.4,-69.84,0,0,0
111566,67.68,-69.84,0,0,0
111565,66.96,-69.84,0,0,0
111564,66.24,-69.84,0,0,0
111563,65.52,-69.84,0,0,0
111562,64.8,-69.84,0,0,0
111561,64.08,-69.84,0,0,0
111560,63.36,-69.84,0,0,0
111559,62.64,-69.84,0,0,0
111558,61.92,-69.84,0,0,0
111557,61.2,-69.84,0,0,0
111556,60.48,-69.84,0,0,0
111555,59.76,-69.84,0,0,0
111554,59.04,-69.84,0,0,0
111553,58.32,-69.84,0,0,0
111552,57.6,-69.84,0,0,0
111551,56.88,-69.84,0,0,0
111550,56.16,-69.84,0,0,0
111549,55.44,-69.84,0,0,0
111548,54.72,-69.84,0,0,0
111547,54,-69.84,0,0,0
111546,53.28,-69.84,0,0,0
111545,52.56,-69.84,0,0,0
111544,51.84,-69.84,0,0,0
111543,51.12,-69.84,0,0,0
111542,50.4,-69.84,0,0,0
111541,49.68,-69.84,0,0,0
111540,48.96,-69.84,0,0,0
111539,48.24,-69.84,0,0,0
111538,47.52,-69.84,0,0,0
111537,46.8,-69.84,0,0,0
111536,46.08,-69.84,0,0,0
111535,45.36,-69.84,0,0,0
111534,44.64,-69.84,0,0,0
111533,43.92,-69.84,0,0,0
111532,43.2,-69.84,0,0,0
111531,42.48,-69.84,0,0,0
111530,41.76,-69.84,0,0,0
111529,41.04,-69.84,0,0,0
111528,40.32,-69.84,0,0,0
111527,39.6,-69.84,0,0,0
111526,38.88,-69.84,0,0,0
111525,38.16,-69.84,0,0,0
111524,37.44,-69.84,0,0,0
111523,36.72,-69.84,0,0,0
111522,36,-69.84,0,0,0
111521,35.28,-69.84,0,0,0
111520,34.56,-69.84,0,0,0
111519,33.84,-69.84,0,0,0
111518,33.12,-69.84,0,0,0
111517,32.4,-69.84,0,0,0
111516,31.68,-69.84,0,0,0
111515,30.96,-69.84,0,0,0
111514,30.24,-69.84,0,0,0
111513,29.52,-69.84,0,0,0
111512,28.8,-69.84,0,0,0
111511,28.08,-69.84,0,0,0
111510,27.36,-69.84,0,0,0
111509,26.64,-69.84,0,0,0
111508,25.92,-69.84,0,0,0
111507,25.2,-69.84,0,0,0
111506,24.48,-69.84,0,0,0
111505,23.76,-69.84,0,0,0
111504,23.04,-69.84,0,0,0
111503,22.32,-69.84,0,0,0
111502,21.6,-69.84,0,0,0
111501,20.88,-69.84,0,0,0
111500,20.16,-69.84,0,0,0
111499,19.44,-69.84,0,0,0
111498,18.72,-69.84,0,0,0
111497,18,-69.84,0,0,0
111496,17.28,-69.84,0,0,0
111495,16.56,-69.84,0,0,0
111494,15.84,-69.84,0,0,0
111493,15.12,-69.84,0,0,0
111492,14.4,-69.84,0,0,0
111491,13.68,-69.84,0,0,0
111490,12.96,-69.84,0,0,0
111489,12.24,-69.84,0,0,0
111488,11.52,-69.84,0,0,0
111487,10.8,-69.84,0,0,0
